#Name;Name mit Ort;Nummer;Globale ID;GKZ;Gemeinde;Teilort;Landkreis;Tarifzonen;Verkehrsmittel;Linien (EFA);Linien (DIVA);Anzahl Linien;Betriebszweige;X-Koordinate;Y-Koordinate
Weberstraße;Nürtingen Weberstraße;5898;de:08116:5898;8116049;Nürtingen;Nürtingen;ES;50,60,4,5;"Bus;Ruftaxi";169,184,196,RT184,RT196;31169_,31184_,31196_,50184_,50196_;5;31,5;9,346616065;48,63633775
Inselbad;Zizishausen Inselbad;4301;de:08116:4301;8116049;Nürtingen;Zizishausen;ES;4,5,50,60;"Bus;Ruftaxi";169,184,RT184;31169_,31184_,50184_;3;31,5;9,350634188;48,64053411
Oberboihinger Straße;Zizishausen Oberboihinger Str.;7936;de:08116:7936;8116049;Nürtingen;Zizishausen;ES;4,5,50,60;"Bus;Ruftaxi";169,196,RT196;31169_,31196_,50196_;3;31,5;9,351607872;48,63811212
Friedhof;Zizishausen Friedhof;4454;de:08116:4454;8116049;Nürtingen;Zizishausen;ES;4,5,50,60;"Bus;Nachtbus";169,N81;31169_,34081_;2;31,34;9,340118875;48,64064662
Kreissparkasse/Brunnenstraße;Weilh.(T) KSK/Brunnenstr.;3894;de:08116:3894;8116070;Weilheim a.d.Teck;Weilheim (T);ES;5,6,71;"Bus;Ruftaxi";170,173,173A,174,175,175A,177,177A,920,920A,923,RT177,RT920;31170_,31173_,31173a,31174_,31175_,31175a,31177_,31177a,31920_,31920a,31923_,50177_,50920_;13;31,5;9,537561497;48,61617972
Bahnhof;Holzmaden Bf;4324;de:08116:4324;8116029;Holzmaden;Holzmaden;ES;5,71;"Bus;Ruftaxi";170,173,173A,175,175A,177,177A,RT177;31170_,31173_,31173a,31175_,31175a,31177_,31177a,50177_;8;31,5;9,511997976;48,63111623
Abzweigung Hepsisau;Weilheim (T) Abzw. Hepsisau;4399;de:08116:4399;8116070;Weilheim a.d.Teck;Weilheim (T);ES;5,6,71;"Bus;Ruftaxi";170,174,177,177A,RT177;31170_,31174_,31177_,31177a,50177_;5;31,5;9,55031084;48,5937816
Mitte;Neidlingen Mitte;4407;de:08116:4407;8116043;Neidlingen;Neidlingen;ES;5,6,71;"Bus;Ruftaxi";170,174,177,177A,RT177;31170_,31174_,31177_,31177a,50177_;5;31,5;9,563431657;48,58020202
Postamt;Wiesensteig Postamt;10061;de:08117:61;8117058;Wiesensteig;Wiesensteig;GP;6,7;"Bus;Nachtbus";170,966,966A,981,RW1,RW2,N99;31170_,31966_,31966a,31981_,31RW1_,31RW2_,34099_;7;31,34;9,628044519;48,56425597
Fa. Kodak;Mühlhausen i.T. Fa. Kodak;13230;de:08117:3230;8117035;Mühlhausen im Täle;Mühlhausen im Täle;GP;7;Bus;170,981,981A,RW1,RW2;31170_,31981_,31981a,31RW1_,31RW2_;5;31;9,656894584;48,58238612
Rathaus;Gruibingen Rathaus;13232;de:08117:3232;8117028;Gruibingen;Gruibingen;GP;7;"Bus;Nachtbus";170,981,981A,RW1,RW2,N99;31170_,31981_,31981a,31RW1_,31RW2_,34099_;6;31,34;9,641855021;48,5956094
Reußenstein Parkplatz;Wiesenst. Reußenstein Parkpl.;10067;de:08117:3251;8117058;Wiesensteig;Wiesensteig;GP;6,7;Bus;170,RW1,RW2;31170_,31RW1_,31RW2_;3;31;9,573909406;48,55997949
Boßler Parkplatz;Gruibingen Boßler Parkplatz;13237;de:08117:3236;8117028;Gruibingen;Gruibingen;GP;7;Bus;170,RW1,RW2;31170_,31RW1_,31RW2_;3;31;9,62167073;48,61125064
Vendelaustraße;Nürtingen Vendelaustr.;2985;de:08116:2985;8116049;Nürtingen;Nürtingen;ES;50,60,4,5;"Bus;Ruftaxi";171,181,186,RT181;31171_,31181_,31186_,50181_;4;31,5;9,346020353;48,62464014
Kirchheimer Straße;Nürtingen Kirchheimer Straße;4376;de:08116:4376;8116049;Nürtingen;Nürtingen;ES;4,5,50,60;"Bus;Ruftaxi";171,181,186,RT181;31171_,31181_,31186_,50181_;4;31,5;9,349223582;48,62491822
Polizeiwache;Kirchheim (T) Polizeiwache;4268;de:08116:4268;8116033;Kirchheim unter Teck;Kirchheim (T);ES;5,61;"Bus;Ruftaxi";173,173A,175,175A,176,177,177A,RT176,RT177;31173_,31173a,31175_,31175a,31176_,31177_,31177a,50176_,50177_;9;31,5;9,45390094;48,63965134
Straßenmeisterei;Kirchheim (T) Straßenmeisterei;4270;de:08116:4270;8116033;Kirchheim unter Teck;Kirchheim (T);ES;5,61;"Bus;Ruftaxi";173,173A,175,175A,176,177,177A,RT176,RT177;31173_,31173a,31175_,31175a,31176_,31177_,31177a,50176_,50177_;9;31,5;9,452697187;48,63402671
Robert-Bosch-Straße;Dettingen (T) R.-Bosch-Straße;4272;de:08116:4272;8116016;Dettingen unter Teck;Dettingen (T);ES;5,6,61,71;"Bus;Ruftaxi";173,173A,175,175A,176,177,177A,RT176,RT177;31173_,31173a,31175_,31175a,31176_,31177_,31177a,50176_,50177_;9;31,5;9,45397399;48,62512796
Volksbank;Dettingen (T) Volksbank;4274;de:08116:4274;8116016;Dettingen unter Teck;Dettingen (T);ES;5,6,61,71;"Bus;Ruftaxi";173,173A,175,175A,176,177,177A,RT176,RT177;31173_,31173a,31175_,31175a,31176_,31177_,31177a,50176_,50177_;9;31,5;9,452486733;48,61658181
Obere Straße;Dettingen (T) Obere Straße;4275;de:08116:4275;8116016;Dettingen unter Teck;Dettingen (T);ES;5,6,61,71;"Bus;Ruftaxi";173,173A,175,175A,176,177,177A,RT176,RT177;31173_,31173a,31175_,31175a,31176_,31177_,31177a,50176_,50177_;9;31,5;9,451784036;48,61383282
Egelsberg Hochhaus;Weilh.(T) Egelsberg Hochhaus;2817;de:08116:2817;8116070;Weilheim a.d.Teck;Weilheim (T);ES;71,5,6;"Bus;Ruftaxi";173,173A,175,175A,176,177,177A,RT177;31173_,31173a,31175_,31175a,31176_,31177_,31177a,50177_;8;31,5;9,515941571;48,6174028
Egelsberg Teckstraße;Weilh.(T) Egb. Teckstraße;3900;de:08116:3900;8116070;Weilheim a.d.Teck;Weilheim (T);ES;5,6,71;"Bus;Ruftaxi";173,173A,175,175A,176,177,177A,RT177;31173_,31173a,31175_,31175a,31176_,31177_,31177a,50177_;8;31,5;9,516580406;48,61488199
Katholische Kirche;Dettingen (T) Kath. Kirche;4277;de:08116:4277;8116016;Dettingen unter Teck;Dettingen (T);ES;5,6,61,71;"Bus;Ruftaxi";173,173A,175,175A,176,RT176;31173_,31173a,31175_,31175a,31176_,50176_;6;31,5;9,463274659;48,61422775
Industriegebiet;Nabern Industriegebiet;4410;de:08116:4410;8116033;Kirchheim unter Teck;Nabern;ES;61,71,5;"Bus;Ruftaxi";173,173A,175,175A,176,RT176;31173_,31173a,31175_,31175a,31176_,50176_;6;31,5;9,477062052;48,61654545
Gartenstraße;Nabern Gartenstraße;4411;de:08116:4411;8116033;Kirchheim unter Teck;Nabern;ES;61,5,71;"Bus;Ruftaxi";173,173A,175,175A,176,RT176;31173_,31173a,31175_,31175a,31176_,50176_;6;31,5;9,484243334;48,61440217
Fabrikstraße;Bissingen (T) Fabrikstraße;4412;de:08116:4412;8116012;Bissingen a.d.Teck;Bissingen (T);ES;5,71;"Bus;Ruftaxi";173,173A,175,175A,176,RT176;31173_,31173a,31175_,31175a,31176_,50176_;6;31,5;9,48962552;48,60579138
Wilhelmstraße;Bissingen (T) Wilhelmstraße;4413;de:08116:4413;8116012;Bissingen a.d.Teck;Bissingen (T);ES;5,71;"Bus;Ruftaxi";173,173A,175,175A,176,RT176;31173_,31173a,31175_,31175a,31176_,50176_;6;31,5;9,491364667;48,60196208
Rathaus;Bissingen (T) Rathaus;4415;de:08116:4415;8116012;Bissingen a.d.Teck;Bissingen (T);ES;5,71;"Bus;Ruftaxi";173,173A,175,175A,176,RT176;31173_,31173a,31175_,31175a,31176_,50176_;6;31,5;9,491322904;48,59905762
See;Bissingen (T) See;4416;de:08116:4416;8116012;Bissingen a.d.Teck;Bissingen (T);ES;5,71;"Bus;Ruftaxi";173,173A,175,175A,176,RT176;31173_,31173a,31175_,31175a,31176_,50176_;6;31,5;9,492177464;48,59631119
Schlossberghalle;Dett.(T) Schlossberghalle;7409;de:08116:7409;8116016;Dettingen unter Teck;Dettingen (T);ES;61,71,5,6;"Bus;Ruftaxi";173,173A,175,175A,176,RT176;31173_,31173a,31175_,31175a,31176_,50176_;6;31,5;9,456550785;48,61304962
Maierhöfe;Weilheim (T) Maierhöfe;3897;de:08116:3897;8116070;Weilheim a.d.Teck;Weilheim (T);ES;5,6,71;"Bus;Ruftaxi";173,173A,175,175A,177,177A,RT177;31173_,31173a,31175_,31175a,31177_,31177a,50177_;7;31,5;9,526241214;48,62573731
Egelsberg Egelsbergstraße;Weilh.(T) Egb. Egelsbgstr.;3899;de:08116:3899;8116070;Weilheim a.d.Teck;Weilheim (T);ES;5,6,71;"Bus;Ruftaxi";173,173A,175,175A,177,177A,RT177;31173_,31173a,31175_,31175a,31177_,31177a,50177_;7;31,5;9,517708574;48,62042539
Schluchtweg;Weilheim (T) Schluchtweg;4325;de:08116:4325;8116070;Weilheim a.d.Teck;Weilheim (T);ES;5,6,71;"Bus;Ruftaxi";173,173A,175,175A,177,177A,RT177;31173_,31173a,31175_,31175a,31177_,31177a,50177_;7;31,5;9,538282215;48,62145505
Platz;Holzmaden Platz;4393;de:08116:4393;8116029;Holzmaden;Holzmaden;ES;5,71;"Bus;Ruftaxi";173,173A,175,175A,177,177A,RT177;31173_,31173a,31175_,31175a,31177_,31177a,50177_;7;31,5;9,516411495;48,63419897
Jahnstraße;Weilheim (T) Jahnstraße;4394;de:08116:4394;8116070;Weilheim a.d.Teck;Weilheim (T);ES;5,6,71;"Bus;Ruftaxi";173,173A,175,175A,177,177A,RT177;31173_,31173a,31175_,31175a,31177_,31177a,50177_;7;31,5;9,531464272;48,6244903
Lange Morgen;Weilheim (T) Lange Morgen;4396;de:08116:4396;8116070;Weilheim a.d.Teck;Weilheim (T);ES;5,6,71;"Bus;Ruftaxi";173,173A,175,175A,177,177A,RT177;31173_,31173a,31175_,31175a,31177_,31177a,50177_;7;31,5;9,522253704;48,62317459
Weilheimer-/Brunnenstraße;Holzm. Weilheimer-/Brunnenstr.;6773;de:08116:6773;8116029;Holzmaden;Holzmaden;ES;71,5;"Bus;Ruftaxi";173,173A,175,175A,177,177A,RT177;31173_,31173a,31175_,31175a,31177_,31177a,50177_;7;31,5;9,518194942;48,63347154
Hanfstraße;Dettingen (T) Hanfstraße;4273;de:08116:4273;8116016;Dettingen unter Teck;Dettingen (T);ES;5,6,61,71;"Bus;Ruftaxi";173,173A,176,177,177A,RT176,RT177;31173_,31173a,31176_,31177_,31177a,50176_,50177_;7;31,5;9,453600834;48,61982377
Kirchheimer Str./Hegelstraße;Weilh.(T) Kirchh.Str./Hegelstr;4395;de:08116:4395;8116070;Weilheim a.d.Teck;Weilheim (T);ES;5,6,71;"Bus;Ruftaxi";173,175,175A,RT177;31173_,31175_,31175a,50177_;4;31,5;9,53162268;48,61891411
Parkplatz Schlossgymnasium;Kirchh.(T) Parkpl. Schlossg.;4335;de:08116:4335;8116033;Kirchheim unter Teck;Kirchheim (T);ES;5,61;Bus;173A;31173a;1;31;9,46780815;48,64394806
Bildungszentrum;Weilheim (T) Bildungszentrum;3893;de:08116:3893;8116070;Weilheim a.d.Teck;Weilheim (T);ES;5,6,71;Bus;173A,174,175A,177,177A,920A,923;31173a,31174_,31175a,31177_,31177a,31920a,31923_;7;31;9,532639959;48,62020435
Weinsteige;Weilheim (T) Weinsteige;3895;de:08116:3895;8116070;Weilheim a.d.Teck;Weilheim (T);ES;5,6,71;Bus;173A,175A,177,177A;31173a,31175a,31177_,31177a;4;31;9,531391845;48,61372641
Limburgschule/Bissinger Straße;Weilh.(T) Limb.sch./Biss. Str.;3896;de:08116:3896;8116070;Weilheim a.d.Teck;Weilheim (T);ES;5,6,71;Bus;173A,175A,177,177A;31173a,31175a,31177_,31177a;4;31;9,536081459;48,61473881
Limburgschule/Kelterstraße;Weilh.(T) Limb.sch./Kelterstr.;5908;de:08116:5908;8116070;Weilheim a.d.Teck;Weilheim (T);ES;71,5,6;Bus;174,175A,177A;31174_,31175a,31177a;3;31;9,536050237;48,61435227
Neidlinger Straße;Weilheim (T) Neidlinger Straße;4398;de:08116:4398;8116070;Weilheim a.d.Teck;Weilheim (T);ES;5,6,71;"Bus;Ruftaxi";174,177,177A,RT177;31174_,31177_,31177a,50177_;4;31,5;9,541653788;48,61204188
Rathaus;Hepsisau Rathaus;4405;de:08116:4405;8116070;Weilheim a.d.Teck;Hepsisau;ES;5,6,71;"Bus;Ruftaxi";174,177,177A,RT177;31174_,31177_,31177a,50177_;4;31,5;9,536007182;48,58724849
Fabrikstraße;Neidlingen Fabrikstraße;4406;de:08116:4406;8116043;Neidlingen;Neidlingen;ES;5,6,71;"Bus;Ruftaxi";174,177,177A,RT177;31174_,31177_,31177a,50177_;4;31,5;9,561224531;48,5828297
Leerwasen;Neidlingen Leerwasen;4408;de:08116:4408;8116043;Neidlingen;Neidlingen;ES;5,6,71;"Bus;Ruftaxi";174,177,177A,RT177;31174_,31177_,31177a,50177_;4;31,5;9,567987352;48,57674439
Schlossgärten;Neidlingen Schlossgärten;4409;de:08116:4409;8116043;Neidlingen;Neidlingen;ES;71,5,6;"Bus;Ruftaxi";174,177,177A,RT177;31174_,31177_,31177a,50177_;4;31,5;9,566873555;48,57409703
Römerstraße;Dettingen (T) Römerstr.;4264;de:08116:4264;8116016;Dettingen unter Teck;Dettingen (T);ES;5,6,61,71;"Bus;Ruftaxi";175,175A,176,177,RT176,RT177;31175_,31175a,31176_,31177_,50176_,50177_;6;31,5;9,453600834;48,61982377
Im Stockach;Weilheim (T) Im Stockach;2831;de:08116:2831;8116070;Weilheim a.d.Teck;Weilheim (T);ES;71,5,6;Bus;175A,177,177A;31175a,31177_,31177a;3;31;9,52619191;48,62491021
Lerchenstraße;Weilheim (T) Lerchenstraße;4362;de:08116:4362;8116070;Weilheim a.d.Teck;Weilheim (T);ES;5,6,71;"Bus;Ruftaxi";175A,RT177;31175a,50177_;2;31,5;9,54446938;48,6153379
Gutenberger Straße 17;Oberl. Gutenberger Str. 17;5897;de:08116:5897;8116079;Lenningen;Oberlenningen;ES;71,5,6,61;"Bus;Ruftaxi";176,177,1771,RT176,RT177;31176_,31177_,311771,50176_,50177_;5;31,5;9,473251423;48,54845039
Rathaus;Oberlenningen Rathaus;6715;de:08116:6715;8116079;Lenningen;Oberlenningen;ES;71,5,6,61;"Bus;Ruftaxi";176,177,1771,RT176,RT177;31176_,31177_,311771,50176_,50177_;5;31,5;9,470572364;48,55020599
Gutenberger Straße 47;Oberl. Gutenberger Str. 47;7589;de:08116:7589;8116079;Lenningen;Oberlenningen;ES;5,6,71,61;"Bus;Ruftaxi";176,177,1771,RT176,RT177;31176_,31177_,311771,50176_,50177_;5;31,5;9,475925316;48,54616419
Schlatterhöhe L 1212;Schopfl. Schlatterhöhe L 1212;3932;de:08116:3932;8116079;Lenningen;Schopfloch (Lenningen);ES;61,5,6,71;"Bus;Ruftaxi";176,1771,RT176;31176_,311771,50176_;3;31,5;9,526976156;48,52959268
Abzweig;Schlattstall Abzw.;4419;de:08116:4419;8116079;Lenningen;Schlattstall;ES;61,5,6,71;"Bus;Ruftaxi";176,1771,RT176;31176_,311771,50176_;3;31,5;9,496450157;48,53016018
Grünenbergstraße;Gutenberg Grünenbergstraße;4420;de:08116:4420;8116079;Lenningen;Gutenberg;ES;61,5,6,71;"Bus;Ruftaxi";176,1771,RT176;31176_,311771,50176_;3;31,5;9,515224444;48,53364773
Post;Gutenberg Post;4421;de:08116:4421;8116079;Lenningen;Gutenberg;ES;61,5,6,71;"Bus;Ruftaxi";176,1771,RT176;31176_,311771,50176_;3;31,5;9,519493765;48,53404219
Schlatterhöhe B465;Schopfloch Schlatterhöhe B465;4422;de:08116:4422;8116079;Lenningen;Schopfloch (Lenningen);ES;61,5,6,71;"Bus;Ruftaxi";176,1771,RT176;31176_,311771,50176_;3;31,5;9,526540953;48,52940583
Kreislerstraße;Schopfloch Kreislerstraße;4423;de:08116:4423;8116079;Lenningen;Schopfloch (Lenningen);ES;61,5,6,71;"Bus;Ruftaxi";176,1771,RT176;31176_,311771,50176_;3;31,5;9,532247816;48,53650185
Rathaus;Schopfloch Rathaus;4424;de:08116:4424;8116079;Lenningen;Schopfloch (Lenningen);ES;61,5,6,71;"Bus;Ruftaxi";176,1771,RT176;31176_,311771,50176_;3;31,5;9,532345819;48,53938808
Reußensteinstraße;Schopfloch Reußensteinstraße;4425;de:08116:4425;8116079;Lenningen;Schopfloch (Lenningen);ES;61,5,6,71;"Bus;Ruftaxi";176,1771,RT176;31176_,311771,50176_;3;31,5;9,530915336;48,54115728
Gutenberger Straße 66;Oberl. Gutenberger Str. 66;7583;de:08116:7583;8116079;Lenningen;Oberlenningen;ES;5,6,71,61;"Bus;Ruftaxi";176,1771,RT176;31176_,311771,50176_;3;31,5;9,475925316;48,54616419
Rathaus;Ochsenwang Rathaus;4417;de:08116:4417;8116012;Bissingen a.d.Teck;Ochsenwang;ES;5,71;"Bus;Ruftaxi";176,RT176;31176_,50176_;2;31,5;9,510969099;48,57897224
Etterstraße;Schlattstall Etterstraße;5896;de:08116:5896;8116079;Lenningen;Schlattstall;ES;71,5,6,61;"Bus;Ruftaxi";176,RT176;31176_,50176_;2;31,5;9,495287255;48,52615441
Bissinger Straße;Ochsenwang Bissinger Str.;7821;de:08116:7821;8116012;Bissingen a.d.Teck;Ochsenwang;ES;71,5;"Bus;Ruftaxi";176,RT176;31176_,50176_;2;31,5;9,510841723;48,57709332
Rathaus;Unterlenningen Rathaus;4284;de:08116:4284;8116079;Lenningen;Unterlenningen;ES;61,5,6,71;"Bus;Ruftaxi";177,177A,179,RT177,RT179;31177_,31177a,31179_,50177_,50179_;5;31,5;9,46298417;48,56173852
Goldmorgen;Dettingen (T) Goldmorgen;4278;de:08116:4278;8116016;Dettingen unter Teck;Dettingen (T);ES;6,5,61,71;"Bus;Ruftaxi";177,177A,RT177;31177_,31177a,50177_;3;31,5;9,451581799;48,61092898
Teckhalle;Owen Teckhalle;4279;de:08116:4279;8116054;Owen;Owen;ES;6,5,71;"Bus;Ruftaxi";177,177A,RT177;31177_,31177a,50177_;3;31,5;9,448988871;48,59075956
Beurener Straße;Owen Beurener Straße;4280;de:08116:4280;8116054;Owen;Owen;ES;6,5,71;"Bus;Ruftaxi";177,177A,RT177;31177_,31177a,50177_;3;31,5;9,451084531;48,58558056
Rebenweg;Owen Rebenweg;4281;de:08116:4281;8116054;Owen;Owen;ES;6,5,71;"Bus;Ruftaxi";177,177A,RT177;31177_,31177a,50177_;3;31,5;9,452423824;48,58225699
Brucken Untere Straße;Unterl. Brucken Untere Straße;4282;de:08116:4282;8116079;Lenningen;Unterlenningen;ES;61,5,6,71;"Bus;Ruftaxi";177,177A,RT177;31177_,31177a,50177_;3;31,5;9,456086378;48,57357354
Bahnhofstraße;Unterlenningen Bahnhofstraße;4283;de:08116:4283;8116079;Lenningen;Unterlenningen;ES;61,5,6,71;"Bus;Ruftaxi";177,177A,RT177,RT179;31177_,31177a,50177_,50179_;4;31,5;9,460609716;48,56432897
Nikomödiestraße 34;Oberlenningen Nikomödiestr. 34;7584;de:08116:7584;8116079;Lenningen;Oberlenningen;ES;5,6,61,71;"Bus;Ruftaxi";177,RT177;31177_,50177_;2;31,5;9,475769756;48,5454634
Oberer Graben;Neuffen Oberer Graben;7070;de:08116:7070;8116046;Neuffen;Neuffen;ES;70,5;"Bus;Ruftaxi";179,191,192,199,RT180;31179_,31191_,31192_,31199_,50180_;5;31,5;9,376866115;48,55538043
Albstraße;Neuffen Albstraße;7081;de:08116:7081;8116046;Neuffen;Neuffen;ES;70,5;"Bus;Ruftaxi";179,191,192,RT180;31179_,31191_,31192_,50180_;4;31,5;9,382221536;48,55060559
Bürgerhaus;Beuren Bürgerhaus;2980;de:08116:2980;8116011;Beuren;Beuren;ES;70,71,5;"Bus;Ruftaxi";179,191,199,RT180;31179_,31191_,31199_,50180_;4;31,5;9,407710914;48,56881824
Freilichtmuseum;Beuren Freilichtmuseum;3939;de:08116:3939;8116011;Beuren;Beuren;ES;5,70,71;"Bus;Ruftaxi";179,191,199,RT180;31179_,31191_,31199_,50180_;4;31,5;9,412481015;48,57387312
Panorama Therme;Beuren Panorama Therme;4436;de:08116:4436;8116011;Beuren;Beuren;ES;5,70,71;"Bus;Ruftaxi";179,191,199,RT180;31179_,31191_,31199_,50180_;4;31,5;9,397075871;48,56557311
Molkerei;Beuren Molkerei;4437;de:08116:4437;8116011;Beuren;Beuren;ES;5,70,71;"Bus;Ruftaxi";179,191,199,RT180;31179_,31191_,31199_,50180_;4;31,5;9,40184524;48,56900076
Balzholzer Straße;Beuren Balzholzer Str.;5864;de:08116:5864;8116011;Beuren;Beuren;ES;70,71,5;"Bus;Ruftaxi";179,191,199,RT180;31179_,31191_,31199_,50180_;4;31,5;9,3983678;48,56962436
Untere Straße;Erkenbrechtsweiler Untere Str.;4428;de:08116:4428;8116018;Erkenbrechtsweiler;Erkenbrechtsweiler;ES;5,70,71;"Bus;Ruftaxi";179,191,RT179,RT180,100;31179_,31191_,50179_,50180_,81100_;5;31,50,81;9,433524689;48,55786957
Beurener Steige;Beuren Beurener Steige;3933;de:08116:3933;8116011;Beuren;Beuren;ES;5,70,71;"Bus;Ruftaxi";179,191,RT180;31179_,31191_,50180_;3;31,5;9,413068451;48,57279188
Lindenplatz;Neuffen Lindenplatz;4442;de:08116:4442;8116046;Neuffen;Neuffen;ES;5,7;"Bus;Ruftaxi";179,192,199,RT180;31179_,31192_,31199_,50180_;4;31,5;9,372964531;48,55534819
Schule;Neuffen Schule;6775;de:08116:6775;8116046;Neuffen;Neuffen;ES;70,5;"Bus;Ruftaxi";179,192,199,RT180;31179_,31192_,31199_,50180_;4;31,5;9,373240579;48,55052719
Uracher Weg;Neuffen Uracher Weg;7082;de:08116:7082;8116046;Neuffen;Neuffen;ES;70,5;"Bus;Ruftaxi";179,192,RT180;31179_,31192_,50180_;3;31,5;9,379161254;48,54891609
Balzholz Rathaus;Beuren Balzholz Rathaus;4438;de:08116:4438;8116011;Beuren;Beuren;ES;5,70,71;"Bus;Ruftaxi";179,199,RT180;31179_,31199_,50180_;3;31,5;9,390406616;48,56692688
Max-Planck-Straße;Neuffen Max-Planck-Straße;4443;de:08116:4443;8116046;Neuffen;Neuffen;ES;5,7;"Bus;Ruftaxi";179,199,RT180;31179_,31199_,50180_;3;31,5;9,381107658;48,56098691
Hochwang Rathaus;Oberl. Hochwang Rathaus;5769;de:08116:5769;8116079;Lenningen;Oberlenningen;ES;5,6,61,71;"Bus;Ruftaxi";179,RT179;31179_,50179_;2;31,5;9,448359624;48,55032172
Post;Nürtingen Post;2988;de:08116:2988;8116049;Nürtingen;Nürtingen;ES;50,60,4,5;Bus;180,181,182,183,185,185A,186,195;31180_,31181_,31182_,31183_,31185_,31185A,31186_,31195_;8;31;9,341911383;48,62681966
Amtsgericht;Nürtingen Amtsgericht;4373;de:08116:4373;8116049;Nürtingen;Nürtingen;ES;4,5,50,60;"Bus;Nachtbus;Ruftaxi";180,183,185,185A,195,N81,RT180,RT183;31180_,31183_,31185_,31185A,31195_,34081_,50180_,50183_;8;31,34,50;9,342867389;48,62376831
Albstraße (Siedlerstube);Nürt. Albstr. (Siedlerstube);2929;de:08116:2929;8116049;Nürtingen;Nürtingen;ES;50,60,4,5;"Bus;Nachtbus;Ruftaxi";180,183,N81,RT180,RT183;31180_,31183_,34081_,50180_,50183_;5;31,34,50;9,34463784;48,61883506
Ziegeleistraße;Frickenhausen Ziegeleistraße;4403;de:08116:4403;8116020;Frickenhausen;Frickenhausen;ES;5,60,70;"Bus;Ruftaxi";180,195,198,RT180,RT195,RT198;31180_,31195_,31198_,50180_,50195_,50198_;6;31,5;9,35897511;48,59412432
Kelter;Frickenhausen Kelter;4430;de:08116:4430;8116020;Frickenhausen;Frickenhausen;ES;5,60,70;"Bus;Ruftaxi";180,195,198,RT180,RT195,RT198;31180_,31195_,31198_,50180_,50195_,50198_;6;31,5;9,362265418;48,59167699
Uhlandstraße;Frickenhausen Uhlandstr.;2822;de:08116:2822;8116020;Frickenhausen;Frickenhausen;ES;60,70,5;"Bus;Ruftaxi";180,195,RT180,RT195,RT198;31180_,31195_,50180_,50195_,50198_;5;31,5;9,357220653;48,59524488
Neuffener Straße;Linsenhofen Neuffener Str.;2819;de:08116:2819;8116020;Frickenhausen;Linsenhofen;ES;70,5,60;"Bus;Ruftaxi";180,RT180;31180_,50180_;2;31,5;9,370532113;48,58022992
Humboldtstraße;Linsenhofen Humboldtstraße;4431;de:08116:4431;8116020;Frickenhausen;Linsenhofen;ES;5,60,70;"Bus;Ruftaxi";180,RT180;31180_,50180_;2;31,5;9,367123314;48,58300162
Eichendorffstraße;Nürtingen Eichendorffstraße;4446;de:08116:4446;8116049;Nürtingen;Nürtingen;ES;4,5,50,60;"Bus;Ruftaxi";180,RT180;31180_,50180_;2;31,5;9,349052443;48,61192438
Sternbergstraße;Frickenhausen Sternbergstr.;5878;de:08116:5878;8116020;Frickenhausen;Frickenhausen;ES;60,70,5;"Bus;Ruftaxi";180,RT180;31180_,50180_;2;31,5;9,36381357;48,58829085
Otto-Hahn-Straße;Nürtingen Otto-Hahn-Str.;2986;de:08116:2986;8116049;Nürtingen;Nürtingen;ES;50,60,4,5;"Bus;Ruftaxi";181,RT181;31181_,50181_;2;31,5;9,356573067;48,62261154
Steinbeisweg;Nürtingen Steinbeisweg;2987;de:08116:2987;8116049;Nürtingen;Nürtingen;ES;50,60,4,5;"Bus;Ruftaxi";181,RT181;31181_,50181_;2;31,5;9,358618773;48,62416989
Roßdorf Schule;Nürtingen Roßdorf Schule;2810;de:08116:2810;8116049;Nürtingen;Nürtingen;ES;50,60,4,5;"Bus;Ruftaxi";182,182A,183,RT183;31182_,31182A,31183_,50183_;4;31,5;9,3400693;48,60304857
Roßdorf Kleeweg;Nürtingen Roßdorf Kleeweg;2811;de:08116:2811;8116049;Nürtingen;Nürtingen;ES;50,60,4,5;"Bus;Ruftaxi";182,182A,183,RT183;31182_,31182A,31183_,50183_;4;31,5;9,33727499;48,60084461
Roßdorf Berliner Straße;Nürt. Roßdorf Berliner Str.;4452;de:08116:4452;8116049;Nürtingen;Nürtingen;ES;4,5,50,60;"Bus;Ruftaxi";182,182A,183,RT183;31182_,31182A,31183_,50183_;4;31,5;9,341905152;48,6078542
Stettiner Straße;Nürtingen Stettiner Str.;2983;de:08116:2983;8116049;Nürtingen;Nürtingen;ES;50,60,4,5;"Bus;Ruftaxi";182,182A,185,185A,195,RT185;31182_,31182A,31185_,31185A,31195_,50185_;6;31,5;9,328829134;48,61143545
Ostpreußenweg;Nürtingen Ostpreußenweg;4461;de:08116:4461;8116049;Nürtingen;Nürtingen;ES;4,5,50,60;"Bus;Ruftaxi";182,182A,185,185A,195,RT185;31182_,31182A,31185_,31185A,31195_,50185_;6;31,5;9,324046355;48,61000122
Roßdorf Holbeinstraße;Nürt. Roßdorf Holbeinstraße;2940;de:08116:2940;8116049;Nürtingen;Nürtingen;ES;50,60,4,5;"Bus;Ruftaxi";182,183,RT183;31182_,31183_,50183_;3;31,5;9,343790601;48,60594214
Roßdorf Liebermannstraße;Nürt. Roßdorf Liebermannstr.;2965;de:08116:2965;8116049;Nürtingen;Nürtingen;ES;50,60,4,5;"Bus;Ruftaxi";182,183,RT183;31182_,31183_,50183_;3;31,5;9,341692399;48,6044646
